frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.0049,0.0,1.0,1.0,-2.96,8.4728,8.609097480773926
1.0,0.0049,0.0,1.0,1.0,-2.83,8.4733,8.595956802368164
1.0,0.0049,0.0,1.0,1.0,-2.7,8.4387,8.582818984985352
1.0,0.0049,0.0,1.0,1.0,-2.57,8.4119,8.562378883361816
1.0,0.0049,0.0,1.0,1.0,-2.44,8.3715,8.522195816040039
1.0,0.0049,0.0,1.0,1.0,-2.31,8.3146,8.482010841369629
1.0,0.0049,0.0,1.0,1.0,-2.18,8.2565,8.441825866699219
1.0,0.0049,0.0,1.0,1.0,-2.05,8.1942,8.396942138671875
1.0,0.0049,0.0,1.0,1.0,-1.9200000000000002,8.0794,8.238350868225098
1.0,0.0049,0.0,1.0,1.0,-1.79,7.9373000000000005,7.802989482879639
1.0,0.0049,0.0,1.0,1.0,-1.66,7.742799999999999,7.3279876708984375
1.0,0.0049,0.0,1.0,1.0,-1.53,7.4288,6.784337520599365
1.0,0.0049,0.0,1.0,1.0,-1.4,6.8934,6.03550910949707
1.0,0.0049,0.0,1.0,1.0,-1.2699999999999998,5.8401,5.297493934631348
1.0,0.0049,0.0,1.0,1.0,-1.1399999999999997,4.0618,4.746100425720215
1.0,0.0049,0.0,1.0,1.0,-1.01,2.5665,4.163557529449463
